title,info
Apollo 18,"['mission', 'moon', 'astronaut', 'offici', 'apollo', 'last', 'man', 'year', 'later', '1973']['Horror', 'Thriller', 'Science Fiction']"
This Must Be the Place,"['bore', 'retir', 'rock', 'star', 'set', 'find', 'father', 'execution', 'exnazi', 'war']['Drama']"
From a House on Willow Street,"['young', 'woman', 'kidnap', 'captor', 'soon', 'come', 'realiz', 'fact', 'may', 'one']['Action', 'Horror']"
Killing Kennedy,"['kennedi', 'john', 'oswald', 'day', 'buri', 'funer', 'drama', 'documentari', 'base', 'bill']['Drama']"
Enemy at the Gates,"['war', 'enemi', 'gate', 'film', 'jeanjacqu', 'annaud', '2001', 'take', 'place', 'battl']['War']"
Army of Darkness,"['man', 'accident', 'transport', '1300', 'must', 'battl', 'armi', 'dead', 'retriev', 'necronomicon']['Fantasy', 'Horror', 'Comedy']"
Driving Miss Daisy,"['relationship', 'stori', 'old', 'jewish', 'widow', 'name', 'daisi', 'werthan', 'color', 'chauffeur']['Comedy', 'Drama']"
Copycat,"['serial', 'agoraphob', 'psychologist', 'femal', 'detect', 'must', 'work', 'togeth', 'take', 'killer']['Drama', 'Thriller']"
Certified Copy,"['tuscani', 'promot', 'latest', 'book', 'middleag', 'english', 'writer', 'meet', 'french', 'woman']['Drama', 'Romance']"
Zardoz,"['far', 'futur', 'savag', 'train', 'kill', 'find', 'way', 'communiti', 'bore', 'immort']['Fantasy', 'Action', 'Thriller', 'Science Fiction']"
Deadgirl,"['school', 'decid', 'find', 'high', 'misfit', 'ricki', 'ditch', 'lost', 'crumbl', 'facil']['Romance', 'Horror', 'Thriller']"
Zathura: A Space Adventure,"['boy', 'walter', 'danni', 'father', 'call', 'work', 'two', 'young', 'left', 'care']['Family', 'Fantasy', 'Science Fiction', 'Adventure']"
The Cooler,"['william', 'maci', 'work', 'las', 'vega', 'casino', 'use', 'innat', 'abil', 'bring']['Drama', 'Romance']"
Mr. Mom,"['jack', 'carolin', 'coupl', 'make', 'decent', 'live', 'sudden', 'lose', 'job', 'agre']['Comedy', 'Drama', 'Family']"
The Last Stand,"['owen', 'border', 'sommerton', 'junction', 'follow', 'ray', 'sheriff', 'quiet', 'town', 'leav']['Action', 'Crime', 'Thriller']"
The House of the Spirits,"['rancher', 'clairvoy', 'wife', 'famili', 'face', 'turbul', 'year', 'south', 'america']['Romance', 'Drama']"
Enter the Dragon,"['martial', 'artist', 'agre', 'spi', 'reclus', 'crime', 'lord', 'use', 'invit', 'tournament']['Action', 'Crime', 'Thriller']"
Ghost in the Shell,"['puppetmast', 'year', '2029', 'barrier', 'world', 'broken', 'net', 'cybernet', 'bring', 'new']['Action', 'Animation', 'Science Fiction']"
The Substitute,"['school', 'high', 'john', 'jane', 'soon', 'job', 'cia', 'exmarin', 'shale', 'visit']['Action', 'Thriller']"
The Adventures of Robin Hood,"['robin', 'hood', 'errol', 'flynn', 'fight', 'nobli', 'justic', 'evil', 'sir', 'guy']['Action', 'Adventure', 'Romance']"
Dancer in the Dark,"['selma', 'life', 'czech', 'immigr', 'verg', 'blind', 'struggl', 'make', 'end', 'meet']['Drama', 'Crime', 'Music']"
Men in Black 3,"['back', 'time', 'thing', 'partner', 'put', 'agent', 'secret', 'agent', 'smith', 'tommi']['Action', 'Comedy', 'Science Fiction']"
Don't Look Back,"['panic', 'attack', 'memori', 'loss', 'signal', 'plight', 'writer', 'whose', 'bodi', 'inexplic']['Drama', 'Horror', 'Mystery']"
Lincoln,"['war', 'chang', 'reveal', 'drama', 'focus', '16th', 'presid', 'tumultu', 'final', 'month']['History', 'Drama']"
Milk,"['open', 'gay', 'stori', 'california', 'first', 'elect', 'offici', 'harvey', 'milk', 'becam']['History', 'Drama']"
The Devil's Own,"['franki', 'famili', 'tom', 'mcguir', 'one', 'ira', 'deadliest', 'assassin', 'draw', 'american']['Crime', 'Thriller', 'Drama']"
The Indian in the Cupboard,"['indian', 'nineyearold', 'boy', 'get', 'plastic', 'cupboard', 'birthday', 'find', 'involv', 'adventur']['Adventure', 'Family', 'Fantasy']"
Sense and Sensibility,"['daughter', 'rich', 'dashwood', 'die', 'leav', 'second', 'wife', 'poor', 'rule', 'inherit']['Drama', 'Romance']"
Sing Street,"['boy', 'grow', 'dublin', '1980s', 'escap', 'strain', 'famili', 'life', 'start', 'band']['Romance', 'Drama', 'Music']"
Johnny English Reborn,"['world', 'killer', 'promin', 'head', 'state', 'begin', 'gather', 'confer', 'could', 'major']['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']"
Safari,"['tour', 'tourist', 'richard', 'dacier', 'own', 'agenc', 'special', 'organ', 'safari', 'european']['Adventure', 'Comedy']"
Dark Shadows,"['vampir', 'barnaba', 'collin', 'inadvert', 'freed', 'tomb', 'emerg', 'chang', 'world', '1972']['Comedy', 'Fantasy']"
Leviathan,"['base', 'one', 'underwat', 'deepsea', 'miner', 'encount', 'soviet', 'wreck', 'bring', 'back']['Adventure', 'Horror', 'Action', 'Thriller', 'Science Fiction']"
Open Water,"['two', 'diver', 'left', 'sea', 'without', 'boat', 'noth', 'water', 'mile', 'unless']['Drama', 'Thriller']"
The Two Faces of January,"['thriller', 'center', 'con', 'artist', 'wife', 'stranger', 'tri', 'flee', 'foreign', 'countri']['Thriller']"
The Magnificent Seven,"['oppress', 'mexican', 'peasant', 'villag', 'hire', 'seven', 'gunfight', 'help', 'defend', 'home']['Western']"
They Call Me Jeeg Robot,"['enzo', 'ceccotti', 'come', 'contact', 'radioact', 'substanc', 'accid', 'discov', 'superpow', 'touchi']['Action', 'Drama', 'Comedy', 'Thriller', 'Science Fiction']"
Paint Your Wagon,"['gold', 'mine', 'michigan', 'farmer', 'prospector', 'form', 'partnership', 'california', 'countri', 'adventur']['Drama', 'Action', 'Comedy', 'Western', 'Music']"
Night of the Living Dead,"['insid', 'remak', 'origin', 'classic', 'film', 'group', 'peopl', 'trap', 'farmhous', 'legion']['Horror']"
The Brass Teapot,"['coupl', 'discov', 'brass', 'teapot', 'make', 'money', 'whenev', 'hurt', 'must', 'come']['Comedy', 'Fantasy', 'Thriller']"
Solaris,"['upon', 'arriv', 'space', 'station', 'orbit', 'ocean', 'world', 'call', 'solari', 'psychologist']['Drama', 'Science Fiction', 'Mystery', 'Romance']"
The Smurfs 2,"['naughti', 'smurfett', 'smurf', 'gargamel', 'real', 'evil', 'wizard', 'creat', 'coupl', 'mischiev']['Fantasy', 'Family', 'Comedy', 'Animation']"
Robin Hood: Prince of Thieves,"['sheriff', 'robin', 'dastard', 'nottingham', 'murder', 'father', 'legendari', 'archer', 'vow', 'vengeanc']['Adventure']"
Suspect,"['anderson', 'begin', 'suprem', 'court', 'judg', 'commit', 'suicid', 'secretari', 'found', 'murder']['Crime', 'Drama', 'Thriller']"
The Sword in the Stone,"['educ', 'one', 'wart', 'young', 'boy', 'aspir', 'knight', 'squir', 'hunt', 'trip']['Animation', 'Family']"
Local Hero,"['american', 'oil', 'compani', 'send', 'man', 'scotland', 'buy', 'entir', 'villag', 'want']['Comedy', 'Drama']"
Rush,"['formula', 'biograph', 'drama', 'center', 'rivalri', 'driver', 'jame', 'hunt', 'niki', 'lauda']['Drama', 'Action']"
Antibirth,"['desol', 'communiti', 'full', 'drugaddl', 'marin', 'rumor', 'kidnap', 'wildey', 'stoner', 'name']['Horror']"
Taken,"['key', 'alien', 'decad', 'war', 'taken', 'span', 'five', 'four', 'generat', 'center']['Science Fiction']"
Slipstream,"['felix', 'life', 'age', 'screenwrit', 'bonhoeff', 'live', 'two', 'state', 'exist', 'realiti']['Fantasy', 'Comedy', 'Drama']"
Beetlejuice,"['new', 'thank', 'untim', 'demis', 'via', 'drown', 'young', 'coupl', 'end', 'poltergeist']['Fantasy', 'Comedy']"
The Organizer,"['sinigaglia', 'worker', 'professor', 'marcello', 'mastroianni', 'titl', 'charact', 'dark', 'comed', 'italian']['Crime', 'Drama']"
Monsoon Wedding,"['differ', 'modern', 'excit', 'indian', 'wed', 'come', 'relationship', 'two', 'time', 'show']['Comedy', 'Drama', 'Romance']"
Entrapment,"['two', 'thiev', 'travel', 'eleg', 'circl', 'tri', 'outsmart', 'process', 'end', 'fall']['Romance', 'Drama', 'Mystery']"
Pi,"['debut', 'film', 'darren', 'aronofski', 'mathemat', 'genius', 'maximilian', 'cohen', 'discov', 'link']['Mystery', 'Drama', 'Thriller']"
Octopussy,"['jame', 'bond', 'sent', 'investig', 'fellow', 'agent', 'found', 'dead', 'priceless', 'farberg']['Adventure', 'Action', 'Thriller']"
Lolita,"['humbert', 'urban', 'professor', 'marri', 'new', 'england', 'widow', 'near', 'nymphet', 'daughter']['Drama', 'Romance']"
Oldboy,"['clue', 'came', 'imprison', 'drug', 'tortur', 'year', 'desper', 'businessman', 'seek', 'reveng']['Drama', 'Thriller', 'Mystery', 'Action']"
Tears of the Sun,"['water', 'navi', 'seal', 'lieuten', 'elit', 'squadron', 'tactic', 'specialist', 'forc', 'choos']['Action', 'Drama', 'War']"
Black Mass,"['true', 'stori', 'whitey', 'bulger', 'brother', 'state', 'senat', 'infam', 'violent', 'crimin']['Crime', 'Drama']"
Close Encounters of the Third Kind,"['encount', 'ufo', 'line', 'worker', 'feel', 'undeni', 'drawn', 'isol', 'area', 'wilder']['Science Fiction', 'Drama']"
Hateship Loveship,"['wild', 'teenag', 'girl', 'orchestr', 'romanc', 'nanni', 'father', 'recov', 'addict']['Drama']"
The Final Cut,"['set', 'world', 'memori', 'implant', 'robin', 'william', 'play', 'cutter', 'someon', 'power']['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
The Jungle Book 2,"['mowg', 'miss', 'jungl', 'old', 'friend', 'run', 'away', 'man', 'villag', 'unawar']['Family', 'Animation', 'Adventure']"
"Good bye, Lenin!","['affection', 'refresh', 'eastwestgermani', 'comedi', 'boy', 'mother', 'coma', 'berlin', 'wall', 'fell']['Comedy', 'Drama', 'Romance']"
To Each His Own Cinema,"['collect', 'film', 'short', 'direct', 'differ', 'director', 'feel', 'cinema']['Comedy', 'Drama']"
The Science of Sleep,"['man', 'entranc', 'dream', 'imagin', 'lovestruck', 'french', 'woman', 'feel', 'show', 'world']['Comedy', 'Drama', 'Fantasy']"
Ray,"['born', 'sharecrop', 'plantat', 'northern', 'florida', 'ray', 'charl', 'went', 'blind', 'seven']['Drama', 'Music']"
Altered States,"['explor', 'conscious', 'state', 'research', 'scientist', 'william', 'hurt', 'boundari', 'frontier', 'use']['Mystery', 'Drama', 'Fantasy', 'Science Fiction', 'Thriller', 'Horror']"
Derailed,"['two', 'marri', 'busi', 'execut', 'affair', 'blackmail', 'violent', 'crimin', 'forc', 'turn']['Drama', 'Thriller']"
Benny & Joon,"['mental', 'ill', 'young', 'woman', 'find', 'love', 'eccentr', 'man', 'model', 'buster']['Comedy', 'Drama', 'Romance']"
A Lot Like Love,"['time', 'flight', 'los', 'angel', 'new', 'york', 'oliv', 'emili', 'make', 'connect']['Comedy']"
Contraband,"['farraday', 'brotherinlaw', 'run', 'afoul', 'drug', 'lord', 'famili', 'man', 'chris', 'turn']['Thriller', 'Action', 'Drama', 'Crime']"
The Outcasts,"['school', 'friend', 'fall', 'victim', 'humili', 'prank', 'high', 'queen', 'bee', 'best']['Comedy']"
Devil's Due,"['unexpect', 'pregnanc', 'take', 'terrifi', 'turn', 'newlyw', 'zach', 'samantha', 'mccall']['Horror']"
Blow-Up,"['murder', 'smaller', 'success', 'mod', 'photograph', 'london', 'whose', 'world', 'bound', 'fashion']['Drama', 'Mystery', 'Thriller']"
Kidnapping Mr. Heineken,"['heineken', 'true', 'stori', 'kidnap', 'freddi', 'grandson', 'founder', 'breweri', 'driver', 'releas']['Drama', 'Action', 'Crime', 'Thriller']"
The Naked Gun 33⅓: The Final Insult,"['frank', 'rocco', 'drebin', 'persuad', 'retir', 'undercov', 'state', 'prison', 'find', 'top']['Comedy', 'Crime']"
Love Actually,"['follow', 'seem', 'unrel', 'peopl', 'live', 'begin', 'intertwin', 'fall', 'love', 'affect']['Comedy', 'Romance', 'Drama']"
Aloha Scooby-Doo!,"['scoobi', 'gang', 'visit', 'hawaii', 'monster', 'disturb', 'fun']['Family', 'Animation']"
Rush,"['jason', 'assign', 'bring', 'gain', 'undercov', 'cop', 'jim', 'raynor', 'patric', 'season']['Crime', 'Drama']"
Show Me Love,"['elin', 'agn', 'girl', 'åmål', 'small', 'insignific', 'town', 'noth', 'ever', 'happen']['Comedy', 'Romance', 'Drama']"
Rango,"['rango', 'town', 'new', 'lost', 'famili', 'pet', 'accident', 'wind', 'gritti', 'gunsling']['Animation', 'Comedy', 'Family', 'Western', 'Adventure']"
Good Burger,"['two', 'hapless', 'youth', 'lead', 'burger', 'joint', 'fight', 'giant', 'fastfood', 'chain']['Comedy', 'Family']"
Midnight Cowboy,"['naiv', 'male', 'prostitut', 'sick', 'friend', 'struggl', 'surviv', 'street', 'new', 'york']['Drama']"
Walking Tall,"['former', 'soldier', 'return', 'hometown', 'find', 'overrun', 'crime', 'corrupt', 'prompt', 'clean']['Adventure', 'Drama', 'Action', 'Thriller']"
Moonraker,"['shuttl', 'space', 'transport', 'boe', '747', 'crash', 'atlant', 'ocean', 'yet', 'look']['Action', 'Adventure', 'Thriller', 'Science Fiction']"
The Haunted Palace,"['burn', 'warlock', 'stake', 'come', 'back', 'take', 'bodi', 'great', 'grandson', 'take']['Horror']"
Gridlock'd,"['drug', 'friend', 'overdos', 'spoon', 'stretch', 'decid', 'kick', 'habit', 'attempt', 'enrol']['Crime', 'Drama', 'Comedy']"
Scanners,"['revok', 'scanner', 'underground', 'scanner', 'movement', 'darryl', 'power', 'head', 'world', 'domin']['Horror', 'Science Fiction', 'Thriller']"
The Thin Man,"['nick', 'new', 'wife', 'nora', 'wynant', 'father', 'four', 'year', 'absenc', 'one']['Comedy', 'Crime', 'Mystery']"
The Jewel of the Nile,"['joan', 'wilder', 'thrust', 'back', 'world', 'murder', 'chase', 'foreign', 'intrigu', 'love']['Action', 'Adventure', 'Comedy', 'Romance']"
Any Given Sunday,"['game', 'unknown', 'new', 'star', 'quarterback', 'get', 'knock', 'third', 'stringer', 'call']['Drama']"
Robin Hood,"['robert', 'soldier', 'robin', 'happen', 'upon', 'die', 'loxley', 'promis', 'return', 'man']['Action', 'Adventure']"
Open Season 3,"['boog', 'circus', 'choos', 'famili', 'trip', 'elliot', 'forest', 'friend', 'return', 'allnew']['Animation', 'Family', 'Comedy']"
Eye in the Sky,"['captur', 'kill', 'militari', 'offic', 'command', 'drone', 'oper', 'terrorist', 'kenya', 'see']['Drama', 'Thriller', 'War']"
We Bought a Zoo,"['zoo', 'benjamin', 'lost', 'wife', 'bid', 'start', 'life', 'purchas', 'larg', 'hous']['Drama', 'Comedy', 'Family']"
G.I. Joe: Retaliation,"['frame', 'crime', 'countri', 'joe', 'team', 'termin', 'presidenti', 'order', 'forc', 'joe']['Adventure', 'Action', 'Science Fiction', 'Thriller']"
Needful Things,"['devil', 'town', 'store', 'prank', 'disguis', 'come', 'quiet', 'peac', 'open', 'call']['Drama', 'Horror']"
Any Day Now,"['late', '1970s', 'mental', 'handicap', 'teenag', 'abandon', 'gay', 'coupl', 'take', 'becom']['Drama']"
Wrong Turn 5: Bloodlines,"['small', 'west', 'virginia', 'town', 'host', 'legendari', 'mountain', 'man', 'festiv', 'halloween']['Horror', 'Thriller']"
The Last Boy Scout,"['girl', 'murder', 'detect', 'joe', 'hallenback', 'protect', 'get', 'boyfriend', 'exfootbal', 'player']['Action', 'Thriller']"
Whisper of the Heart,"['shizuku', 'write', 'book', 'seiji', 'life', 'boy', 'closer', 'live', 'simpl', 'domin']['Animation', 'Drama', 'Family']"
Unbroken,"['chronicl', 'life', 'loui', 'zamperini', 'olymp', 'runner', 'taken', 'prison', 'japanes', 'forc']['Drama', 'War']"
Revenge of the Nerds II: Nerds in Paradise,"['lambda', 'fratern', 'want', 'member', 'travel', 'fort', 'lauderdal', 'confer', 'beat', 'attack']['Comedy']"
WΔZ,"['equat', 'someth', 'horribl', 'wrong', 'bodi', 'found', 'dark', 'citi', 'street', 'mutil']['Crime', 'Drama', 'Horror', 'Thriller']"
The Age of Adaline,"['adalin', '29yearold', 'recov', 'near', 'lethal', 'accid', 'inexplic', 'stop', 'grow', 'older']['Fantasy', 'Drama', 'Romance']"
Antiviral,"['becom', 'infect', 'virus', 'kill', 'superstar', 'hannah', 'geist', 'syd', 'march', 'must']['Science Fiction', 'Horror']"
The Battle of Shaker Heights,"['kelli', 'bart', 'quirki', 'teen', 'penchant', 'war', 'reenact', 'ernswil', 'obsess', 'militari']['Comedy', 'Drama', 'Romance']"
The Rocketeer,"['rocket', 'straight', 'page', 'pulp', 'comic', 'past', 'era', 'recreat', '1930s', 'hollywood']['Action', 'Adventure', 'Science Fiction', 'Family']"
Finding Forrester,"['name', 'jamal', 'gus', 'van', 'sant', 'tell', 'stori', 'young', 'african', 'american']['Drama']"
Mamma Mia!,"['island', 'mother', 'sophi', 'set', 'idyl', 'greek', 'plot', 'serv', 'background', 'wealth']['Comedy', 'Romance']"
Meet the Robinsons,"['lewi', 'scanner', 'find', 'anim', 'adventur', 'brilliant', 'preteen', 'inventor', 'creat', 'memori']['Animation', 'Comedy', 'Family']"
The Raid,"['safe', 'hous', 'cover', 'drug', 'lord', 'way', 'deep', 'heart', 'jakarta', 'slum']['Action', 'Thriller', 'Crime']"
Man on a Ledge,"['polic', 'excop', 'turn', 'con', 'threaten', 'jump', 'death', 'manhattan', 'hotel', 'rooftop']['Action', 'Thriller', 'Crime']"
Mona Lisa Smile,"['colleg', 'stori', 'katherin', 'ann', 'watson', 'feminist', 'teacher', 'studi', 'ucla', 'graduat']['Drama', 'Romance']"
United 93,"['real', 'time', 'account', 'event', 'unit', 'flight', 'one', 'plane', 'hijack', '911']['Drama', 'History', 'Crime', 'Thriller', 'Action']"
Evil Under the Sun,"['tri', 'find', 'millionair', 'wound', 'phoni', 'diamond', 'bring', 'hercul', 'poirot', 'exclus']['Thriller', 'Crime', 'Mystery', 'Drama']"
Predestination,"['agent', 'prevent', 'predestin', 'chronicl', 'life', 'tempor', 'sent', 'intric', 'seri', 'timetravel']['Science Fiction', 'Thriller']"
Bad Boy Bubby,"['bad', 'boy', 'bubbi', 'world', 'fact', 'mother', 'kept', 'lock', 'hous', 'entir']['Crime', 'Drama']"
The Pink Panther,"['inspector', 'coach', 'franc', 'soccer', 'team', 'kill', 'poison', 'dart', 'stadium', 'end']['Action', 'Comedy', 'Crime', 'Mystery', 'Family']"
Easy Money,"['threetier', 'stori', 'center', 'around', 'drug', 'organ', 'crime', 'focus', 'young', 'man']['Drama', 'Thriller', 'Crime']"
Conan the Barbarian,"['conan', 'warrior', 'massacr', 'young', 'kill', 'wilder', 'doom', 'film', 'adapt', 'classic']['Adventure', 'Fantasy', 'Action']"
Metro,"['bank', 'robber', 'roper', 'hostag', 'negoti', 'catch', 'murder', 'blown', 'heist', 'escap']['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Bending The Rules,"['detect', 'nick', 'blade', 'new', 'orlean', 'cop', 'trial', 'corrupt', 'assist', 'district']['Action', 'Drama']"
Thunderball,"['crimin', 'organ', 'obtain', 'two', 'nuclear', 'bomb', 'ask', '100', 'million', 'pound']['Adventure', 'Action', 'Thriller']"
The Texas Chainsaw Massacre: The Beginning,"['chrissi', 'friend', 'one', 'biker', 'set', 'road', 'trip', 'final', 'fling', 'ship']['Horror']"
The Night Before,"['christma', 'new', 'york', 'citi', 'annual', 'tradit', 'eve', 'debaucheri', 'three', 'lifelong']['Comedy']"
Clerks,"['conveni', 'video', 'store', 'clerk', 'dant', 'randal', 'sharpwit', 'pottymouth', 'bore', 'mind']['Comedy']"
Abduction,"['young', 'man', 'set', 'uncov', 'truth', 'life', 'find', 'babi', 'photo', 'miss']['Thriller', 'Action', 'Mystery']"
The River Wild,"['famili', 'vacat', 'raft', 'expert', 'gail', 'take', 'pair', 'arm', 'killer', 'navig']['Action', 'Adventure', 'Crime', 'Thriller']"
The Grudge 3,"['jake', 'sole', 'survivor', 'grudg', 'massacr', 'tortur', 'chill', 'vision', 'kayako', 'toshio']['Mystery', 'Horror', 'Thriller']"
What Just Happened,"['movi', 'ben', 'cours', 'ordinari', 'week', 'hollywood', 'produc', 'robert', 'niro', 'must']['Comedy', 'Drama']"
The Deep,"['pair', 'young', 'vacation', 'involv', 'danger', 'conflict', 'treasur', 'hunter', 'discov', 'way']['Mystery', 'Thriller', 'Adventure']"
Journey to the West: Conquering the Demons,"['demon', 'demon', 'world', 'plagu', 'caus', 'great', 'human', 'suffer', 'young', 'hunter']['Action', 'Fantasy', 'Adventure', 'Comedy']"
Possession,"['young', 'woman', 'left', 'famili', 'unspecifi', 'reason', 'husband', 'determin', 'find', 'truth']['Drama', 'Horror']"
The Virgin Suicides,"['group', 'male', 'friend', 'becom', 'obsess', 'five', 'mysteri', 'sister', 'shelter', 'strict']['Drama', 'Romance']"
What We Do in the Shadows,"['vampir', 'housem', 'tri', 'cope', 'complex', 'modern', 'life', 'show', 'newli', 'turn']['Comedy', 'Horror']"
Center Stage,"['ballet', 'group', 'teenag', 'various', 'background', 'enrol', 'american', 'academi', 'new', 'york']['Drama', 'Music']"
The Young Offenders,"['cocain', 'million', 'euro', 'two', 'teenag', 'boy', 'cycl', '160', 'stolen', 'bike']['Comedy']"
